t_ms,frames,rms_in,gain
8950.254,512,0.002139,1.0000
8960.804,512,0.002886,1.0000
8971.430,512,0.002040,1.0000
8982.074,512,0.002439,1.0000
8992.832,512,0.002026,1.0000
9003.468,512,0.002152,1.0000
9014.088,512,0.001833,1.0000
9024.785,512,0.002338,1.0000
9035.484,512,0.001827,1.0000
9046.128,512,0.002324,1.0000
9056.872,512,0.002095,1.0000
9067.520,512,0.002197,1.0000
9078.128,512,0.002332,1.0000
9088.777,512,0.002101,1.0000
9099.437,512,0.002392,1.0000
9110.160,512,0.002506,1.0000
9120.844,512,0.002012,1.0000
9131.452,512,0.002324,1.0000
9142.102,512,0.001783,1.0000
9152.747,512,0.002104,1.0000
9163.403,512,0.001738,1.0000
9174.128,512,0.001949,1.0000
9184.754,512,0.001974,1.0000
9195.456,512,0.001837,1.0000
9206.113,512,0.002099,1.0000
9216.771,512,0.001731,1.0000
9227.443,512,0.001762,1.0000
9238.118,512,0.001705,1.0000
9248.808,512,0.001759,1.0000
9259.424,512,0.001718,1.0000
9270.102,512,0.001762,1.0000
9280.737,512,0.001528,1.0000
9291.465,512,0.001719,1.0000
9302.091,512,0.001491,1.0000
9312.817,512,0.001631,1.0000
9323.474,512,0.001713,1.0000
9334.090,512,0.001476,1.0000
9344.762,512,0.001660,1.0000
9355.450,512,0.001634,1.0000
9366.114,512,0.001460,1.0000
9376.778,512,0.001694,1.0000
9387.457,512,0.001267,1.0000
9398.080,512,0.001661,1.0000
9408.743,512,0.001272,1.0000
9419.424,512,0.001380,1.0000
9430.147,512,0.001405,1.0000
9440.791,512,0.001385,1.0000
9451.470,512,0.001305,1.0000
9462.113,512,0.001379,1.0000
9472.775,512,0.001301,1.0000
9483.416,512,0.001239,1.0000
9494.110,512,0.001307,1.0000
9504.772,512,0.001290,1.0000
9515.462,512,0.001280,1.0000
9526.102,512,0.000995,1.0000
9536.762,512,0.001123,1.0000
9547.423,512,0.001024,1.0000
9558.081,512,0.001045,1.0000
9568.760,512,0.001011,1.0000
9579.451,512,0.001030,1.0000
9590.114,512,0.001021,1.0000
9600.759,512,0.001029,1.0000
9611.446,512,0.001008,1.0000
9622.121,512,0.001135,1.0000
9632.722,512,0.000947,1.0000
9643.465,512,0.001076,1.0000
9654.099,512,0.000916,1.0000
9664.803,512,0.000938,1.0000
9675.452,512,0.000843,1.0000
9686.114,512,0.000961,1.0000
9696.762,512,0.000750,1.0000
9707.413,512,0.000901,1.0000
9718.104,512,0.000826,1.0000
9728.754,512,0.000969,1.0000
9739.421,512,0.000888,1.0000
9750.077,512,0.000834,1.0000
9760.753,512,0.000887,1.0000
9771.425,512,0.000784,1.0000
9782.059,512,0.000815,1.0000
9792.749,512,0.000883,1.0000
9803.433,512,0.000793,1.0000
9814.104,512,0.000911,1.0000
9824.779,512,0.000818,1.0000
9835.447,512,0.000828,1.0000
9846.087,512,0.000828,1.0000
9856.805,512,0.000736,1.0000
9867.423,512,0.000907,1.0000
9878.050,512,0.000748,1.0000
9888.758,512,0.000850,1.0000
9899.439,512,0.000808,1.0000
9910.044,512,0.000840,1.0000
9920.757,512,0.001110,1.0000
9931.377,512,0.000817,1.0000
9942.037,512,0.000884,1.0000
9952.726,512,0.000991,1.0000
9963.463,512,0.001061,1.0000
9974.142,512,0.000970,1.0000
9984.798,512,0.000948,1.0000
9995.441,512,0.001273,1.0000
10006.074,512,0.001195,1.0000
10016.774,512,0.001220,1.0000
10027.428,512,0.001383,1.0000
10038.113,512,0.001355,1.0000
10048.741,512,0.001228,1.0000
10059.411,512,0.001353,1.0000
10070.085,512,0.001452,1.0000
10080.717,512,0.010225,1.0000
10091.420,512,0.012599,1.0000
10102.059,512,0.016036,1.0000
10112.759,512,0.032581,1.0000
10123.448,512,0.018822,1.0000
10134.097,512,0.028768,1.0000
10144.719,512,0.031373,1.0000
10155.427,512,0.021144,1.0000
10166.065,512,0.018550,1.0000
10176.726,512,0.022505,1.0000
10187.386,512,0.021110,1.0000
10198.075,512,0.030794,1.0000
10208.773,512,0.027582,1.0000
10219.454,512,0.025984,1.0000
10230.082,512,0.032457,1.0000
10240.745,512,0.025938,1.0000
10251.426,512,0.017020,1.0000
10262.063,512,0.021055,1.0000
10272.760,512,0.019594,1.0000
10283.439,512,0.029984,1.0000
10294.079,512,0.033257,1.0000
10304.819,512,0.029620,1.0000
10315.408,512,0.026673,1.0000
10326.052,512,0.024103,1.0000
10336.799,512,0.021631,1.0000
10347.505,512,0.023218,1.0000
10358.102,512,0.031695,1.0000
10368.743,512,0.032638,1.0000
10379.401,512,0.028905,1.0000
10390.146,512,0.033274,1.0000
10400.738,512,0.023795,1.0000
10411.418,512,0.023549,1.0000
10422.147,512,0.024365,1.0000
10432.746,512,0.023341,1.0000
10443.415,512,0.039227,1.0000
10454.089,512,0.038308,1.0000
10464.743,512,0.022003,1.0000
10475.406,512,0.028549,1.0000
10486.093,512,0.025313,1.0000
10496.739,512,0.021620,1.0000
10507.470,512,0.032198,1.0000
10518.093,512,0.028724,1.0000
10528.733,512,0.036233,1.0000
10539.396,512,0.039028,1.0000
10550.110,512,0.027158,1.0000
10560.762,512,0.023729,1.0000
10571.403,512,0.026452,1.0000
10582.064,512,0.028679,1.0000
10592.714,512,0.035856,1.0000
10603.409,512,0.040485,1.0000
10614.088,512,0.038259,1.0000
10624.757,512,0.030000,1.0000
10635.395,512,0.027084,1.0000
10646.046,512,0.024102,1.0000
10656.754,512,0.029882,1.0000
10667.401,512,0.040424,1.0000
10678.062,512,0.034726,1.0000
10688.744,512,0.040512,1.0000
10699.433,512,0.043008,1.0000
10710.062,512,0.025140,1.0000
10720.717,512,0.025845,1.0000
10731.436,512,0.024162,1.0000
10742.051,512,0.030570,1.0000
10752.739,512,0.047625,1.0000
10763.391,512,0.039779,1.0000
10774.077,512,0.030798,1.0000
10784.738,512,0.038593,1.0000
10795.403,512,0.033460,1.0000
10806.131,512,0.072580,1.0000
10816.811,512,0.076020,1.0000
10827.411,512,0.074532,1.0000
10838.074,512,0.071836,1.0000
10848.724,512,0.067376,1.0000
10859.389,512,0.069086,1.0000
10870.074,512,0.069095,1.0000
10880.724,512,0.066112,1.0000
10891.388,512,0.063800,1.0000
10902.070,512,0.063072,1.0000
10912.724,512,0.069056,1.0000
10923.406,512,0.058911,1.0000
10934.055,512,0.050237,1.0000
10944.713,512,0.056024,1.0000
10955.394,512,0.051852,1.0000
10966.053,512,0.054300,1.0000
10976.703,512,0.059742,1.0000
10987.403,512,0.055334,1.0000
10998.019,512,0.065446,1.0000
11008.683,512,0.060087,1.0000
11019.348,512,0.042893,1.0000
11030.024,512,0.046936,1.0000
11040.749,512,0.036138,1.0000
11051.386,512,0.044468,1.0000
11062.011,512,0.051908,1.0000
11072.730,512,0.045709,1.0000
11083.390,512,0.047831,1.0000
11094.020,512,0.048766,1.0000
11104.773,512,0.039795,1.0000
11115.401,512,0.038566,1.0000
11126.073,512,0.046043,1.0000
11136.799,512,0.046814,1.0000
11147.447,512,0.049169,1.0000
11158.077,512,0.047560,1.0000
11168.684,512,0.039722,1.0000
11179.377,512,0.032559,1.0000
11190.013,512,0.032582,1.0000
11200.734,512,0.030506,1.0000
11211.411,512,0.043149,1.0000
11222.108,512,0.050227,1.0000
11232.735,512,0.037123,1.0000
11243.379,512,0.035779,1.0000
11254.049,512,0.034244,1.0000
11264.714,512,0.025083,1.0000
11275.381,512,0.033705,1.0000
11286.033,512,0.031471,1.0000
11296.731,512,0.037080,1.0000
11307.385,512,0.046575,1.0000
11318.020,512,0.036704,1.0000
11328.670,512,0.025340,1.0000
11339.377,512,0.030844,1.0000
11350.083,512,0.028370,1.0000
11360.682,512,0.036117,1.0000
11371.404,512,0.040346,1.0000
11382.132,512,0.034515,1.0000
11392.684,512,0.040256,1.0000
11403.362,512,0.037586,1.0000
11414.017,512,0.029586,1.0000
11424.717,512,0.041601,1.0000
11435.387,512,0.033991,1.0000
11446.042,512,0.063964,1.0000
11456.717,512,0.075300,1.0000
11467.412,512,0.077010,1.0000
11478.072,512,0.066374,1.0000
11488.730,512,0.057709,1.0000
11499.456,512,0.060875,1.0000
11510.035,512,0.053595,1.0000
11520.730,512,0.083502,1.0000
11531.428,512,0.072189,1.0000
11542.107,512,0.065939,1.0000
11552.782,512,0.071683,1.0000
11563.395,512,0.055078,1.0000
11574.070,512,0.058171,1.0000
11584.675,512,0.054633,1.0000
11595.326,512,0.043851,1.0000
11606.092,512,0.055438,1.0000
11616.718,512,0.047378,1.0000
11627.396,512,0.043351,1.0000
11638.041,512,0.048700,1.0000
11648.756,512,0.040579,1.0000
11659.363,512,0.045093,1.0000
11670.017,512,0.043060,1.0000
11680.698,512,0.044242,1.0000
11691.477,512,0.039935,1.0000
11702.115,512,0.035696,1.0000
11712.703,512,0.043781,1.0000
11723.400,512,0.038043,1.0000
11734.001,512,0.041346,1.0000
11744.767,512,0.044481,1.0000
11755.463,512,0.031838,1.0000
11766.030,512,0.043676,1.0000
11776.677,512,0.043275,1.0000
11787.355,512,0.037014,1.0000
11798.019,512,0.050168,1.0000
11808.773,512,0.034968,1.0000
11819.404,512,0.040001,1.0000
11830.088,512,0.044428,1.0000
11840.688,512,0.034762,1.0000
11851.398,512,0.039389,1.0000
11861.993,512,0.039282,1.0000
11872.714,512,0.032641,1.0000
11883.397,512,0.043461,1.0000
11894.000,512,0.032831,1.0000
11904.708,512,0.040632,1.0000
11915.326,512,0.036709,1.0000
11925.982,512,0.034807,1.0000
11936.694,512,0.038972,1.0000
11947.391,512,0.032402,1.0000
11958.009,512,0.037340,1.0000
11968.714,512,0.032533,1.0000
11979.341,512,0.033401,1.0000
11989.994,512,0.037546,1.0000
12000.736,512,0.032586,1.0000
12011.439,512,0.033768,1.0000
12022.038,512,0.035578,1.0000
12032.739,512,0.024526,1.0000
12043.392,512,0.033939,1.0000
12054.065,512,0.032857,1.0000
12064.740,512,0.024274,1.0000
12075.458,512,0.038099,1.0000
12086.111,512,0.029361,1.0000
12096.731,512,0.039253,1.0000
12107.347,512,0.040889,1.0000
12117.977,512,0.029282,1.0000
12128.732,512,0.042440,1.0000
12139.396,512,0.044157,1.0000
12150.035,512,0.048153,1.0000
12160.715,512,0.057796,1.0000
12171.368,512,0.048103,1.0000
12182.079,512,0.047347,1.0000
12192.742,512,0.042520,1.0000
12203.463,512,0.044405,1.0000
12214.031,512,0.047658,1.0000
12224.749,512,0.033455,1.0000
12235.365,512,0.040334,1.0000
12246.007,512,0.036577,1.0000
12256.782,512,0.031489,1.0000
12267.364,512,0.039413,1.0000
12278.081,512,0.034167,1.0000
12288.650,512,0.039145,1.0000
12299.387,512,0.033217,1.0000
12310.095,512,0.035454,1.0000
12320.697,512,0.035140,1.0000
12331.443,512,0.032783,1.0000
12342.107,512,0.038102,1.0000
12352.686,512,0.032327,1.0000
12363.349,512,0.030038,1.0000
12374.051,512,0.039041,1.0000
12384.649,512,0.023140,1.0000
12395.374,512,0.038564,1.0000
12406.032,512,0.033154,1.0000
12416.682,512,0.024300,1.0000
12427.348,512,0.037774,1.0000
12438.045,512,0.026715,1.0000
12448.710,512,0.029613,1.0000
12459.385,512,0.035164,1.0000
12470.055,512,0.025021,1.0000
12480.731,512,0.030746,1.0000
12491.366,512,0.028375,1.0000
12502.058,512,0.028489,1.0000
12512.655,512,0.030463,1.0000
12523.349,512,0.022914,1.0000
12534.006,512,0.031458,1.0000
12544.706,512,0.026609,1.0000
12555.372,512,0.026158,1.0000
12566.024,512,0.031281,1.0000
12576.710,512,0.023155,1.0000
12587.442,512,0.030939,1.0000
12597.991,512,0.025968,1.0000
12608.731,512,0.025099,1.0000
12619.418,512,0.030818,1.0000
12630.007,512,0.021222,1.0000
12640.665,512,0.028331,1.0000
12651.484,512,0.029823,1.0000
12662.009,512,0.017103,1.0000
12672.718,512,0.031262,1.0000
12683.411,512,0.023282,1.0000
12694.031,512,0.022624,1.0000
12704.707,512,0.030299,1.0000
12715.369,512,0.017765,1.0000
12726.064,512,0.031481,1.0000
12736.739,512,0.029363,1.0000
12747.379,512,0.047087,1.0000
12758.014,512,0.059574,1.0000
12768.679,512,0.055951,1.0000
12779.355,512,0.056045,1.0000
12790.079,512,0.055253,1.0000
12800.731,512,0.054046,1.0000
12811.328,512,0.055865,1.0000
12822.082,512,0.053127,1.0000
12832.669,512,0.053134,1.0000
12843.385,512,0.053036,1.0000
12854.050,512,0.051054,1.0000
12864.653,512,0.052464,1.0000
12875.369,512,0.047624,1.0000
12886.011,512,0.041568,1.0000
12896.661,512,0.039328,1.0000
12907.397,512,0.031377,1.0000
12917.998,512,0.033148,1.0000
12928.666,512,0.031420,1.0000
12939.376,512,0.027652,1.0000
12950.020,512,0.034717,1.0000
12960.648,512,0.028256,1.0000
12971.429,512,0.030499,1.0000
12982.037,512,0.032161,1.0000
12992.649,512,0.026111,1.0000
13003.400,512,0.028526,1.0000
13014.012,512,0.027423,1.0000
13024.692,512,0.024098,1.0000
13035.329,512,0.028607,1.0000
13046.042,512,0.025562,1.0000
13056.719,512,0.027743,1.0000
13067.354,512,0.026398,1.0000
13078.056,512,0.025516,1.0000
13088.759,512,0.028709,1.0000
13099.353,512,0.025682,1.0000
13110.021,512,0.024951,1.0000
13120.634,512,0.026347,1.0000
13131.315,512,0.022367,1.0000
13142.039,512,0.025784,1.0000
13152.659,512,0.024281,1.0000
13163.348,512,0.022306,1.0000
13174.195,512,0.027778,1.0000
13184.750,512,0.019446,1.0000
13195.360,512,0.027106,1.0000
13206.039,512,0.025504,1.0000
13216.708,512,0.017196,1.0000
13227.390,512,0.026538,1.0000
13237.998,512,0.019798,1.0000
13248.679,512,0.021443,1.0000
13259.336,512,0.024455,1.0000
13269.992,512,0.016030,1.0000
13280.729,512,0.022183,1.0000
13291.343,512,0.020619,1.0000
13302.046,512,0.018298,1.0000
13312.657,512,0.025105,1.0000
13323.305,512,0.018054,1.0000
13333.976,512,0.023117,1.0000
13344.719,512,0.058178,1.0000
13355.358,512,0.062149,1.0000
13365.982,512,0.063307,1.0000
13376.734,512,0.061403,1.0000
13387.418,512,0.059578,1.0000
13398.051,512,0.055664,1.0000
13408.691,512,0.053613,1.0000
13419.306,512,0.052541,1.0000
13429.951,512,0.049159,1.0000
13440.649,512,0.048715,1.0000
13451.332,512,0.055754,1.0000
13462.001,512,0.044938,1.0000
13472.689,512,0.050194,1.0000
13483.389,512,0.042442,1.0000
13494.012,512,0.038452,1.0000
13504.705,512,0.042595,1.0000
13515.351,512,0.034451,1.0000
13525.990,512,0.035611,1.0000
13536.697,512,0.036940,1.0000
13547.311,512,0.031395,1.0000
13558.030,512,0.036821,1.0000
13568.698,512,0.032589,1.0000
13579.296,512,0.029325,1.0000
13590.053,512,0.030226,1.0000
13600.712,512,0.026220,1.0000
13611.336,512,0.027956,1.0000
13622.087,512,0.023782,1.0000
13632.655,512,0.026055,1.0000
13643.359,512,0.028101,1.0000
13653.964,512,0.022434,1.0000
13664.655,512,0.026890,1.0000
13675.308,512,0.025981,1.0000
13685.948,512,0.022910,1.0000
13696.645,512,0.025601,1.0000
13707.379,512,0.019709,1.0000
13718.020,512,0.023255,1.0000
13728.664,512,0.021829,1.0000
13739.311,512,0.016258,1.0000
13750.073,512,0.022856,1.0000
13760.668,512,0.015547,1.0000
13771.353,512,0.017882,1.0000
13781.975,512,0.024888,1.0000
13792.675,512,0.020521,1.0000
13803.354,512,0.025648,1.0000
13813.974,512,0.026547,1.0000
13824.654,512,0.025156,1.0000
13835.373,512,0.031074,1.0000
13845.971,512,0.025181,1.0000
13856.705,512,0.026256,1.0000
13867.296,512,0.027385,1.0000
13877.968,512,0.023986,1.0000
13888.712,512,0.024295,1.0000
13899.309,512,0.020778,1.0000
13910.007,512,0.019326,1.0000
13920.660,512,0.017797,1.0000
13931.321,512,0.014400,1.0000
13941.984,512,0.019198,1.0000
13952.631,512,0.016414,1.0000
13963.283,512,0.017402,1.0000
13973.953,512,0.019261,1.0000
13984.762,512,0.014567,1.0000
13995.306,512,0.020779,1.0000
14006.026,512,0.018808,1.0000
14016.683,512,0.020817,1.0000
14027.347,512,0.024108,1.0000
14037.999,512,0.020518,1.0000
14048.712,512,0.019207,1.0000
14059.314,512,0.022026,1.0000
14069.975,512,0.016571,1.0000
14080.622,512,0.021798,1.0000
14091.318,512,0.020304,1.0000
14101.949,512,0.018265,1.0000
14112.687,512,0.021223,1.0000
14123.385,512,0.014768,1.0000
14133.993,512,0.018486,1.0000
14144.635,512,0.017108,1.0000
14155.354,512,0.017172,1.0000
14166.061,512,0.018025,1.0000
14176.678,512,0.016721,1.0000
14187.334,512,0.017648,1.0000
14198.062,512,0.017294,1.0000
14208.699,512,0.012429,1.0000
14219.258,512,0.019130,1.0000
14230.051,512,0.015142,1.0000
14240.723,512,0.014961,1.0000
14251.261,512,0.018562,1.0000
14261.965,512,0.012996,1.0000
14272.660,512,0.017110,1.0000
14283.386,512,0.014248,1.0000
14293.999,512,0.013028,1.0000
14304.732,512,0.018142,1.0000
14315.313,512,0.014924,1.0000
14325.969,512,0.014191,1.0000
14336.642,512,0.018198,1.0000
14347.329,512,0.013402,1.0000
14358.007,512,0.018407,1.0000
14368.674,512,0.015362,1.0000
14379.311,512,0.013320,1.0000
14389.964,512,0.015436,1.0000
14400.689,512,0.011957,1.0000
14411.262,512,0.016796,1.0000
14422.028,512,0.014654,1.0000
14432.683,512,0.015362,1.0000
14443.290,512,0.016244,1.0000
14453.988,512,0.012753,1.0000
14464.619,512,0.014717,1.0000
14475.288,512,0.013207,1.0000
14485.952,512,0.010058,1.0000
14496.742,512,0.015757,1.0000
14507.350,512,0.010908,1.0000
14518.044,512,0.015428,1.0000
14528.625,512,0.015390,1.0000
14539.299,512,0.011351,1.0000
14550.103,512,0.016603,1.0000
14560.658,512,0.013322,1.0000
14571.330,512,0.013036,1.0000
14582.026,512,0.017565,1.0000
14592.684,512,0.011677,1.0000
14603.333,512,0.013524,1.0000
14613.923,512,0.014553,1.0000
14624.657,512,0.012308,1.0000
14635.326,512,0.016984,1.0000
14645.934,512,0.012322,1.0000
14656.673,512,0.017497,1.0000
14667.299,512,0.017765,1.0000
14677.968,512,0.015099,1.0000
14688.680,512,0.017696,1.0000
14699.330,512,0.014354,1.0000
14710.007,512,0.014913,1.0000
14720.645,512,0.017425,1.0000
14731.296,512,0.015052,1.0000
14741.944,512,0.017089,1.0000
14752.621,512,0.014160,1.0000
14763.314,512,0.013288,1.0000
14773.977,512,0.019357,1.0000
14784.700,512,0.016698,1.0000
14795.310,512,0.018802,1.0000
14805.998,512,0.017489,1.0000
14816.668,512,0.016879,1.0000
14827.301,512,0.017943,1.0000
14837.979,512,0.016509,1.0000
14848.636,512,0.017684,1.0000
14859.258,512,0.020914,1.0000
14870.008,512,0.016394,1.0000
14880.635,512,0.017340,1.0000
14891.326,512,0.015943,1.0000
14901.938,512,0.013005,1.0000
14912.632,512,0.016427,1.0000
14923.390,512,0.012714,1.0000
14933.937,512,0.012825,1.0000
14944.642,512,0.013036,1.0000
14955.376,512,0.013197,1.0000
14965.927,512,0.013467,1.0000
14976.648,512,0.014510,1.0000
14987.324,512,0.012142,1.0000
14997.934,512,0.016206,1.0000
15008.643,512,0.011590,1.0000
15019.327,512,0.015177,1.0000
15029.971,512,0.012748,1.0000
15040.601,512,0.013889,1.0000
15051.344,512,0.015734,1.0000
15061.951,512,0.010169,1.0000
15072.665,512,0.013891,1.0000
15083.288,512,0.013901,1.0000
15093.934,512,0.011788,1.0000
15104.641,512,0.013856,1.0000
15115.261,512,0.011225,1.0000
15125.925,512,0.012299,1.0000
15136.601,512,0.013853,1.0000
15147.331,512,0.009700,1.0000
15158.021,512,0.013044,1.0000
15168.590,512,0.011528,1.0000
15179.261,512,0.010614,1.0000
15190.095,512,0.012960,1.0000
15200.729,512,0.011353,1.0000
15211.311,512,0.011675,1.0000
15221.950,512,0.012131,1.0000
15232.728,512,0.010939,1.0000
15243.337,512,0.013150,1.0000
15253.995,512,0.011008,1.0000
15264.622,512,0.010424,1.0000
15275.251,512,0.014232,1.0000
15285.985,512,0.010829,1.0000
15296.580,512,0.015970,1.0000
15307.302,512,0.011365,1.0000
15317.954,512,0.012017,1.0000
15328.642,512,0.013491,1.0000
15339.314,512,0.009540,1.0000
15349.977,512,0.013108,1.0000
15360.590,512,0.014043,1.0000
15371.313,512,0.011383,1.0000
15381.953,512,0.013969,1.0000
15392.641,512,0.011337,1.0000
15403.284,512,0.012392,1.0000
15413.967,512,0.012070,1.0000
15424.593,512,0.010551,1.0000
15435.255,512,0.013499,1.0000
15445.962,512,0.013458,1.0000
15456.629,512,0.013416,1.0000
15467.239,512,0.014894,1.0000
15477.929,512,0.015050,1.0000
15488.659,512,0.014359,1.0000
15499.312,512,0.016413,1.0000
15509.958,512,0.013904,1.0000
15520.629,512,0.014363,1.0000
15531.354,512,0.012195,1.0000
15541.951,512,0.013754,1.0000
15552.637,512,0.014814,1.0000
15563.273,512,0.011848,1.0000
15573.992,512,0.014920,1.0000
15584.748,512,0.010463,1.0000
15595.266,512,0.012918,1.0000
15605.970,512,0.012332,1.0000
15616.649,512,0.010605,1.0000
15627.261,512,0.011862,1.0000
15637.936,512,0.011625,1.0000
15648.699,512,0.011519,1.0000
15659.309,512,0.013211,1.0000
15669.923,512,0.010420,1.0000
15680.576,512,0.014629,1.0000
15691.287,512,0.014794,1.0000
15701.938,512,0.014480,1.0000
15712.642,512,0.015049,1.0000
15723.342,512,0.012562,1.0000
15733.950,512,0.014250,1.0000
15744.617,512,0.012865,1.0000
15755.299,512,0.009633,1.0000
15765.911,512,0.010497,1.0000
15776.619,512,0.009603,1.0000
15787.227,512,0.010477,1.0000
15797.916,512,0.011224,1.0000
15808.607,512,0.008017,1.0000
15819.301,512,0.010605,1.0000
15829.957,512,0.009315,1.0000
15840.620,512,0.009145,1.0000
15851.331,512,0.011587,1.0000
15861.900,512,0.010214,1.0000
15872.649,512,0.014649,1.0000
15883.279,512,0.015037,1.0000
15893.986,512,0.015586,1.0000
15904.673,512,0.017484,1.0000
15915.247,512,0.014523,1.0000
15925.903,512,0.014684,1.0000
15936.612,512,0.013833,1.0000
15947.279,512,0.011735,1.0000
15957.900,512,0.013021,1.0000
15968.681,512,0.010981,1.0000
15979.235,512,0.009405,1.0000
15989.936,512,0.012378,1.0000
16000.586,512,0.011875,1.0000
16011.265,512,0.013331,1.0000
16021.922,512,0.013010,1.0000
16032.694,512,0.011842,1.0000
16043.251,512,0.013062,1.0000
16053.934,512,0.010751,1.0000
16064.578,512,0.011238,1.0000
16075.293,512,0.012123,1.0000
16085.894,512,0.011657,1.0000
16096.643,512,0.015909,1.0000
16107.331,512,0.015096,1.0000
16117.898,512,0.016727,1.0000
16128.586,512,0.018292,1.0000
16139.263,512,0.014912,1.0000
16149.979,512,0.014493,1.0000
16160.629,512,0.013144,1.0000
16171.261,512,0.012657,1.0000
16181.922,512,0.012085,1.0000
16192.626,512,0.008748,1.0000
16203.238,512,0.010242,1.0000
16214.017,512,0.010056,1.0000
16224.627,512,0.008213,1.0000
16235.229,512,0.011215,1.0000
16245.938,512,0.011016,1.0000
16256.613,512,0.010066,1.0000
16267.259,512,0.010043,1.0000
16278.012,512,0.007686,1.0000
16288.630,512,0.009740,1.0000
16299.303,512,0.010531,1.0000
16309.927,512,0.011509,1.0000
16320.599,512,0.012884,1.0000
16331.285,512,0.012732,1.0000
16341.941,512,0.012217,1.0000
16352.600,512,0.012823,1.0000
16363.276,512,0.069669,1.0000
16373.940,512,0.070161,1.0000
16384.610,512,0.072568,1.0000
16395.259,512,0.067120,1.0000
16405.939,512,0.067080,1.0000
16416.618,512,0.061671,1.0000
